Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed
703621,2017,10,0,0,0,0,0
703711,2017,10,0,0,0,0,0
703882,2017,10,0,0,0,0,0
703937,2017,10,0,0,0,0,0
703972,2017,10,0,0,0,0,0
704074,2017,10,0,0,0,0,0
704149,2017,10,0,0,0,0,0
704267,2017,10,0,0,0,0,0
704270,2017,10,0,0,0,0,0
704308,2017,10,0,0,0,0,0
704423,2017,10,0,0,0,0,0
704559,2017,10,0,0,0,0,0
704709,2017,10,0,0,0,0,0
705006,2017,10,0,0,0,0,0
705113,2017,10,0,0,0,0,0
705243,2017,10,0,0,0,0,0
705490,2017,10,0,0,0,0,0
705633,2017,10,0,0,0,0,0
705641,2017,10,0,0,0,0,0
705756,2017,10,0,0,0,0,0
705911,2017,10,0,0,0,0,0
705980,2017,10,0,0,0,0,0
706007,2017,10,0,0,0,0,0
706185,2017,10,0,0,0,0,0
706199,2017,10,0,0,0,0,0
706425,2017,10,0,0,0,0,0
706628,2017,10,0,0,0,0,0
706747,2017,10,0,0,0,0,0
706792,2017,10,0,0,0,0,0
706876,2017,10,0,0,0,0,0
706962,2017,10,0,0,0,0,0
707017,2017,10,0,0,0,0,0
707023,2017,10,0,0,0,0,0
707152,2017,10,0,0,0,0,0
707276,2017,10,0,0,0,0,0
707424,2017,10,0,0,0,0,0
707470,2017,10,0,0,0,0,0
707588,2017,10,0,0,0,0,0
707698,2017,10,0,0,0,0,0
707699,2017,10,0,0,0,0,0
707762,2017,10,0,0,0,0,0
707860,2017,10,0,0,0,0,0
707974,2017,10,0,0,0,0,0
708151,2017,10,0,0,0,0,0
708160,2017,10,0,0,0,0,0
708230,2017,10,0,0,0,0,0
708337,2017,10,0,0,0,0,0
708373,2017,10,0,0,0,0,0
708519,2017,10,0,0,0,0,0
708555,2017,10,0,0,0,0,0
708566,2017,10,0,0,0,0,0
709212,2017,10,0,0,0,0,0
709279,2017,10,0,0,0,0,0
709415,2017,10,0,0,0,0,0
709472,2017,10,0,0,0,0,0
709566,2017,10,0,0,0,0,0
709595,2017,10,0,0,0,0,0
709659,2017,10,0,0,0,0,0
709844,2017,10,0,0,0,0,0
709869,2017,10,0,0,0,0,0
709982,2017,10,0,0,0,0,0
710003,2017,10,0,0,0,0,0
710003,2017,10,0,0,0,0,0
710053,2017,10,0,0,0,0,0
710145,2017,10,0,0,0,0,0
710203,2017,10,0,0,0,0,0
710473,2017,10,0,0,0,0,0
711129,2017,10,0,0,0,0,0
711263,2017,10,0,0,0,0,0
711285,2017,10,0,0,0,0,0
711319,2017,10,0,0,0,0,0
470334,2018,4,0,0,0,0,0
711541,2017,10,0,0,0,0,0
711605,2017,10,0,0,0,0,0
711625,2017,10,0,0,0,0,0
711680,2017,10,0,0,0,0,0
711775,2017,10,0,0,0,0,0
711823,2017,10,0,0,0,0,0
711864,2017,10,0,0,0,0,0
711874,2017,10,0,0,0,0,0
712026,2017,10,0,0,0,0,0
712132,2017,10,0,0,0,0,0
712220,2017,10,0,0,0,0,0
712521,2017,10,0,0,0,0,0
712874,2017,10,0,0,0,0,0
713039,2017,10,0,0,0,0,0
470334,2018,6,0,0,0,0,0
713085,2017,10,0,0,0,0,0
713132,2017,10,0,0,0,0,0
713236,2017,10,0,0,0,0,0
713257,2017,10,0,0,0,0,0
713465,2017,10,0,0,0,0,0
713520,2017,10,0,0,0,0,0
713580,2017,10,0,0,0,0,0
714161,2017,10,0,0,0,0,0
714206,2017,10,0,0,0,0,0
714379,2017,10,0,0,0,0,0
714825,2017,10,0,0,0,0,0
714840,2017,10,0,0,0,0,0
715184,2017,10,0,0,0,0,0
715255,2017,10,0,0,0,0,0
715462,2017,10,0,0,0,0,0
715514,2017,10,0,0,0,0,0
470334,2018,7,0,0,0,0,0
470334,2018,8,0,0,0,0,0
715689,2017,10,0,0,0,0,0
715764,2017,10,0,0,0,0,0
470334,2018,9,0,0,0,0,0
715797,2017,10,0,0,0,0,0
716019,2017,10,0,0,0,0,0
716294,2017,10,0,0,0,0,0
716360,2017,10,0,0,0,0,0
716371,2017,10,0,0,0,0,0
716435,2017,10,0,0,0,0,0
716548,2017,10,0,0,0,0,0
716589,2017,10,0,0,0,0,0
716863,2017,10,0,0,0,0,0
716932,2017,10,0,0,0,0,0
716961,2017,10,0,0,0,0,0
470334,2018,10,0,0,0,0,0
717229,2017,10,0,0,0,0,0
717232,2017,10,0,0,0,0,0
717308,2017,10,0,0,0,0,0
717359,2017,10,0,0,0,0,0
717459,2017,10,0,0,0,0,0
717521,2017,10,0,0,0,0,0
717660,2017,10,0,0,0,0,0
717700,2017,10,0,0,0,0,0
470334,2018,11,0,0,0,0,0
717772,2017,10,0,0,0,0,0
717891,2017,10,0,0,0,0,0
718031,2017,10,0,0,0,0,0
718199,2017,10,0,0,0,0,0
718227,2017,10,0,0,0,0,0
718454,2017,10,0,0,0,0,0
718491,2017,10,0,0,0,0,0
718745,2017,10,0,0,0,0,0
718752,2017,10,0,0,0,0,0
470334,2018,12,0,0,0,0,0
471018,2017,1,0,0,0,0,0
719242,2017,10,0,0,0,0,0
719300,2017,10,0,0,0,0,0
719383,2017,10,0,0,0,0,0
719576,2017,10,0,0,0,0,0
719633,2017,10,0,0,0,0,0
719633,2017,10,0,0,0,0,0
719673,2017,10,0,0,0,0,0
719719,2017,10,0,0,0,0,0
719850,2017,10,0,0,0,0,0
720007,2017,10,0,0,0,0,0
720131,2017,10,0,0,0,0,0
720178,2017,10,0,0,0,0,0
471018,2017,2,0,0,0,0,0
720536,2017,10,0,0,0,0,0
720557,2017,10,0,0,0,0,0
721088,2017,10,0,0,0,0,0
721225,2017,10,0,0,0,0,0
721300,2017,10,0,0,0,0,0
721364,2017,10,0,0,0,0,0
721423,2017,10,0,0,0,0,0
471018,2017,3,0,0,0,0,0
721494,2017,10,0,0,0,0,0
471018,2017,4,0,0,0,0,0
721664,2017,10,0,0,0,0,0
721707,2017,10,0,0,0,0,0
721713,2017,10,0,0,0,0,0
721973,2017,10,0,0,0,0,0
722003,2017,10,0,0,0,0,0
722154,2017,10,0,0,0,0,0
722368,2017,10,0,0,0,0,0
722976,2017,10,0,0,0,0,0
723055,2017,10,0,0,0,0,0
723061,2017,10,0,0,0,0,0
723091,2017,10,0,0,0,0,0
723208,2017,10,0,0,0,0,0
723262,2017,10,0,0,0,0,0
471018,2017,5,0,0,0,0,0
723438,2017,10,0,0,0,0,0
723591,2017,10,0,0,0,0,0
723707,2017,10,0,0,0,0,0
723715,2017,10,0,0,0,0,0
723968,2017,10,0,0,0,0,0
723969,2017,10,0,0,0,0,0
724028,2017,10,0,0,0,0,0
724168,2017,10,0,0,0,0,0
724378,2017,10,0,0,0,0,0
724510,2017,10,0,0,0,0,0
724513,2017,10,0,0,0,0,0
724599,2017,10,0,0,0,0,0
724626,2017,10,0,0,0,0,0
724660,2017,10,0,0,0,0,0
724720,2017,10,0,0,0,0,0
724818,2017,10,0,0,0,0,0
471018,2017,6,0,0,0,0,0
725120,2017,10,0,0,0,0,0
725129,2017,10,0,0,0,0,0
725294,2017,10,0,0,0,0,0
725326,2017,10,0,0,0,0,0
725413,2017,10,0,0,0,0,0
725510,2017,10,0,0,0,0,0
725580,2017,10,0,0,0,0,0
725705,2017,10,0,0,0,0,0
725807,2017,10,0,0,0,0,0
725835,2017,10,0,0,0,0,0
725962,2017,10,0,0,0,0,0
726077,2017,10,0,0,0,0,0
726268,2017,10,0,0,0,0,0
726309,2017,10,0,0,0,0,0
726472,2017,10,0,0,0,0,0
726544,2017,10,0,0,0,0,0
726684,2017,10,0,0,0,0,0
726701,2017,10,0,0,0,0,0
471018,2017,7,0,0,0,0,0
726848,2017,10,0,0,0,0,0
726873,2017,10,0,0,0,0,0
726932,2017,10,0,0,0,0,0
471018,2017,8,0,0,0,0,0
727047,2017,10,0,0,0,0,0
471018,2017,9,0,0,0,0,0
727072,2017,10,0,0,0,0,0
471018,2017,10,0,0,0,0,0
471018,2017,11,0,0,0,0,0
727175,2017,10,0,0,0,0,0
727179,2017,10,0,0,0,0,0
727197,2017,10,0,0,0,0,0
727363,2017,10,0,0,0,0,0
471018,2017,12,0,0,0,0,0
727507,2017,10,0,0,0,0,0
727507,2017,10,0,0,0,0,0
727573,2017,10,0,0,0,0,0
471018,2018,1,0,0,0,0,0
727873,2017,10,0,0,0,0,0
727952,2017,10,0,0,0,0,0
728009,2017,10,0,0,0,0,0
728021,2017,10,0,0,0,0,0
728043,2017,10,0,0,0,0,0
728302,2017,10,0,0,0,0,0
471018,2018,2,0,0,0,0,0
728386,2017,10,0,0,0,0,0
728486,2017,10,0,0,0,0,0
728563,2017,10,0,0,0,0,0
728655,2017,10,0,0,0,0,0
728687,2017,10,0,0,0,0,0
728748,2017,10,0,0,0,0,0
471018,2018,3,0,0,0,0,0
728837,2017,10,0,0,0,0,0
729094,2017,10,0,0,0,0,0
471018,2018,4,0,0,0,0,0
729205,2017,10,0,0,0,0,0
729418,2017,10,0,0,0,0,0
729444,2017,10,0,0,0,0,0
729518,2017,10,0,0,0,0,0
729537,2017,10,0,0,0,0,0
729542,2017,10,0,0,0,0,0
729752,2017,10,0,0,0,0,0
471018,2018,5,0,0,0,0,0
730008,2017,10,0,0,0,0,0
730088,2017,10,0,0,0,0,0
730214,2017,10,0,0,0,0,0
730246,2017,10,0,0,0,0,0
730388,2017,10,0,0,0,0,0
730561,2017,10,0,0,0,0,0
730726,2017,10,0,0,0,0,0
730742,2017,10,0,0,0,0,0
471018,2018,6,0,0,0,0,0
730768,2017,10,0,0,0,0,0
730795,2017,10,0,0,0,0,0
730901,2017,10,0,0,0,0,0
731001,2017,10,0,0,0,0,0
731160,2017,10,0,0,0,0,0
731238,2017,10,0,0,0,0,0
731254,2017,10,0,0,0,0,0
731286,2017,10,0,0,0,0,0
731373,2017,10,0,0,0,0,0
731510,2017,10,0,0,0,0,0
731540,2017,10,0,0,0,0,0
732113,2017,10,0,0,0,0,0
732144,2017,10,0,0,0,0,0
732231,2017,10,0,0,0,0,0
732368,2017,10,0,0,0,0,0
732377,2017,10,0,0,0,0,0
732606,2017,10,0,0,0,0,0
732813,2017,10,0,0,0,0,0
732862,2017,10,0,0,0,0,0
732880,2017,10,0,0,0,0,0
733046,2017,10,0,0,0,0,0
733096,2017,10,0,0,0,0,0
733181,2017,10,0,0,0,0,0
733324,2017,10,0,0,0,0,0
471018,2018,7,0,0,0,0,0
733370,2017,10,0,0,0,0,0
733434,2017,10,0,0,0,0,0
733467,2017,10,0,0,0,0,0
733515,2017,10,0,0,0,0,0
733601,2017,10,0,0,0,0,0
733608,2017,10,0,0,0,0,0
623478,2017,10,0,0,0,434,78
733903,2017,10,0,0,0,0,0
733906,2017,10,0,0,0,0,0
733907,2017,10,0,0,0,0,0
281449,2018,10,0,0,0,434,78
734119,2017,10,0,0,0,0,0
471018,2018,8,0,0,0,0,0
734226,2017,10,0,0,0,0,0
734458,2017,10,0,0,0,0,0
734459,2017,10,0,0,0,0,0
471018,2018,9,0,0,0,0,0
734752,2017,10,0,0,0,0,0
734801,2017,10,0,0,0,0,0
734824,2017,10,0,0,0,0,0
471018,2018,10,0,0,0,0,0
471018,2018,11,0,0,0,0,0
734952,2017,10,0,0,0,0,0
735171,2017,10,0,0,0,0,0
735263,2017,10,0,0,0,0,0
735341,2017,10,0,0,0,0,0
735515,2017,10,0,0,0,0,0
735627,2017,10,0,0,0,0,0
735666,2017,10,0,0,0,0,0
735676,2017,10,0,0,0,0,0
735790,2017,10,0,0,0,0,0
735964,2017,10,0,0,0,0,0
735966,2017,10,0,0,0,0,0
736004,2017,10,0,0,0,0,0
736219,2017,10,0,0,0,0,0
736220,2017,10,0,0,0,0,0
736258,2017,10,0,0,0,0,0
736459,2017,10,0,0,0,0,0
471018,2018,12,0,0,0,0,0
736646,2017,10,0,0,0,0,0
736685,2017,10,0,0,0,0,0
736813,2017,10,0,0,0,0,0
736829,2017,10,0,0,0,0,0
736970,2017,10,0,0,0,0,0
737027,2017,10,0,0,0,0,0
737451,2017,10,0,0,0,0,0
737474,2017,10,0,0,0,0,0
737509,2017,10,0,0,0,0,0
737519,2017,10,0,0,0,0,0
737542,2017,10,0,0,0,0,0
737602,2017,10,0,0,0,0,0
737604,2017,10,0,0,0,0,0
737676,2017,10,0,0,0,0,0
737755,2017,10,0,0,0,0,0
737756,2017,10,0,0,0,0,0
738005,2017,10,0,0,0,0,0
738096,2017,10,0,0,0,0,0
738204,2017,10,0,0,0,0,0
738253,2017,10,0,0,0,0,0
738320,2017,10,0,0,0,0,0
513229,2017,12,0,0,0,520,94
738431,2017,10,0,0,0,0,0
738567,2017,10,0,0,0,0,0
738651,2017,10,0,0,0,0,0
738732,2017,10,0,0,0,0,0
738874,2017,10,0,0,0,0,0
739005,2017,10,0,0,0,0,0
739084,2017,10,0,0,0,0,0
739227,2017,10,0,0,0,0,0
739352,2017,10,0,0,0,0,0
739617,2017,10,0,0,0,0,0
739684,2017,10,0,0,0,0,0
739767,2017,10,0,0,0,0,0
739820,2017,10,0,0,0,0,0
798814,2018,12,0,0,0,520,94
740025,2017,10,0,0,0,0,0
740063,2017,10,0,0,0,0,0
740083,2017,10,0,0,0,0,0
740090,2017,10,0,0,0,0,0
740105,2017,10,0,0,0,0,0
740326,2017,10,0,0,0,0,0
740349,2017,10,0,0,0,0,0
740407,2017,10,0,0,0,0,0
740422,2017,10,0,0,0,0,0
740509,2017,10,0,0,0,0,0
740577,2017,10,0,0,0,0,0
740608,2017,10,0,0,0,0,0
740754,2017,10,0,0,0,0,0
740762,2017,10,0,0,0,0,0
740763,2017,10,0,0,0,0,0
741138,2017,10,0,0,0,0,0
741244,2017,10,0,0,0,0,0
741384,2017,10,0,0,0,0,0
741421,2017,10,0,0,0,0,0
741422,2017,10,0,0,0,0,0
741428,2017,10,0,0,0,0,0
741470,2017,10,0,0,0,0,0
741657,2017,10,0,0,0,0,0
741801,2017,10,0,0,0,0,0
741848,2017,10,0,0,0,0,0
741848,2017,10,0,0,0,0,0
741926,2017,10,0,0,0,0,0
742064,2017,10,0,0,0,0,0
742356,2017,10,0,0,0,0,0
742359,2017,10,0,0,0,0,0
742612,2017,10,0,0,0,0,0
742666,2017,10,0,0,0,0,0
742673,2017,10,0,0,0,0,0
742732,2017,10,0,0,0,0,0
742749,2017,10,0,0,0,0,0
742822,2017,10,0,0,0,0,0
742854,2017,10,0,0,0,0,0
228151,2017,6,0,0,0,585,105
743001,2017,10,0,0,0,0,0
743108,2017,10,0,0,0,0,0
743257,2017,10,0,0,0,0,0
743320,2017,10,0,0,0,0,0
743335,2017,10,0,0,0,0,0
743481,2017,10,0,0,0,0,0
743510,2017,10,0,0,0,0,0
743798,2017,10,0,0,0,0,0
743835,2017,10,0,0,0,0,0
743953,2017,10,0,0,0,0,0
744117,2017,10,0,0,0,0,0
872335,2018,6,0,0,0,585,105
744181,2017,10,0,0,0,0,0
744204,2017,10,0,0,0,0,0
744228,2017,10,0,0,0,0,0
744234,2017,10,0,0,0,0,0
744441,2017,10,0,0,0,0,0
641164,2017,3,0,0,0,488,88
744567,2017,10,0,0,0,0,0
744608,2017,10,0,0,0,0,0
744675,2017,10,0,0,0,0,0
744731,2017,10,0,0,0,0,0
744746,2017,10,0,0,0,0,0
744778,2017,10,0,0,0,0,0
744837,2017,10,0,0,0,0,0
745028,2017,10,0,0,0,0,0
745080,2017,10,0,0,0,0,0
745290,2017,10,0,0,0,0,0
745336,2017,10,0,0,0,0,0
745454,2017,10,0,0,0,0,0
745565,2017,10,0,0,0,0,0
745636,2017,10,0,0,0,0,0
745769,2017,10,0,0,0,0,0
745792,2017,10,0,0,0,0,0
745870,2017,10,0,0,0,0,0
745920,2017,10,0,0,0,0,0
745938,2017,10,0,0,0,0,0
746061,2017,10,0,0,0,0,0
842959,2018,9,0,0,0,455,82
746226,2017,10,0,0,0,0,0
746226,2017,10,0,0,0,0,0
746235,2017,10,0,0,0,0,0
746377,2017,10,0,0,0,0,0
746385,2017,10,0,0,0,0,0
746402,2017,10,0,0,0,0,0
746520,2017,10,0,0,0,0,0
746677,2017,10,0,0,0,0,0
746853,2017,10,0,0,0,0,0
746863,2017,10,0,0,0,0,0
747227,2017,10,0,0,0,0,0
747304,2017,10,0,0,0,0,0
747315,2017,10,0,0,0,0,0
747483,2017,10,0,0,0,0,0
747509,2017,10,0,0,0,0,0
747571,2017,10,0,0,0,0,0
747604,2017,10,0,0,0,0,0
747609,2017,10,0,0,0,0,0
747655,2017,10,0,0,0,0,0
747668,2017,10,0,0,0,0,0
747704,2017,10,0,0,0,0,0
747816,2017,10,0,0,0,0,0
747939,2017,10,0,0,0,0,0
748019,2017,10,0,0,0,0,0
748105,2017,10,0,0,0,0,0
748299,2017,10,0,0,0,0,0
748635,2017,10,0,0,0,0,0
748890,2017,10,0,0,0,0,0
748914,2017,10,0,0,0,0,0
749033,2017,10,0,0,0,0,0
749257,2017,10,0,0,0,0,0
749362,2017,10,0,0,0,0,0
749418,2017,10,0,0,0,0,0
749430,2017,10,0,0,0,0,0
749459,2017,10,0,0,0,0,0
749705,2017,10,0,0,0,0,0
749817,2017,10,0,0,0,0,0
749827,2017,10,0,0,0,0,0
749883,2017,10,0,0,0,0,0
750152,2017,10,0,0,0,0,0
750153,2017,10,0,0,0,0,0
750154,2017,10,0,0,0,0,0
750162,2017,10,0,0,0,0,0
750247,2017,10,0,0,0,0,0
750280,2017,10,0,0,0,0,0
750324,2017,10,0,0,0,0,0
750384,2017,10,0,0,0,0,0
750457,2017,10,0,0,0,0,0
750578,2017,10,0,0,0,0,0
750578,2017,10,0,0,0,0,0
750665,2017,10,0,0,0,0,0
750688,2017,10,0,0,0,0,0
750739,2017,10,0,0,0,0,0
750893,2017,10,0,0,0,0,0
750922,2017,10,0,0,0,0,0
750955,2017,10,0,0,0,0,0
601597,2017,8,0,0,0,547,98
751223,2017,10,0,0,0,0,0
751351,2017,10,0,0,0,0,0
751602,2017,10,0,0,0,0,0
751612,2017,10,0,0,0,0,0
934912,2018,7,0,0,0,601,108
751820,2017,10,0,0,0,0,0
752462,2017,10,0,0,0,0,0
752663,2017,10,0,0,0,0,0
752885,2017,10,0,0,0,0,0
753089,2017,10,0,0,0,0,0
753130,2017,10,0,0,0,0,0
753149,2017,10,0,0,0,0,0
753219,2017,10,0,0,0,0,0
753452,2017,10,0,0,0,0,0
753456,2017,10,0,0,0,0,0
753637,2017,10,0,0,0,0,0
753864,2017,10,0,0,0,0,0
753887,2017,10,0,0,0,0,0
753994,2017,10,0,0,0,0,0
754042,2017,10,0,0,0,0,0
754175,2017,10,0,0,0,0,0
754264,2017,10,0,0,0,0,0
754292,2017,10,0,0,0,0,0
754436,2017,10,0,0,0,0,0
754539,2017,10,0,0,0,0,0
754850,2017,10,0,0,0,0,0
754936,2017,10,0,0,0,0,0
755014,2017,10,0,0,0,0,0
755015,2017,10,0,0,0,0,0
755070,2017,10,0,0,0,0,0
755073,2017,10,0,0,0,0,0
755082,2017,10,0,0,0,0,0
755145,2017,10,0,0,0,0,0
755374,2017,10,0,0,0,0,0
755406,2017,10,0,0,0,0,0
755533,2017,10,0,0,0,0,0
755582,2017,10,0,0,0,0,0
755668,2017,10,0,0,0,0,0
755759,2017,10,0,0,0,0,0
756043,2017,10,0,0,0,0,0
756280,2017,10,0,0,0,0,0
756526,2017,10,0,0,0,0,0
756543,2017,10,0,0,0,0,0
756559,2017,10,0,0,0,0,0
756592,2017,10,0,0,0,0,0
756636,2017,10,0,0,0,0,0
756663,2017,10,0,0,0,0,0
756668,2017,10,0,0,0,0,0
756862,2017,10,0,0,0,0,0
756892,2017,10,0,0,0,0,0
756928,2017,10,0,0,0,0,0
756929,2017,10,0,0,0,0,0
756973,2017,10,0,0,0,0,0
757010,2017,10,0,0,0,0,0
757041,2017,10,0,0,0,0,0
757047,2017,10,0,0,0,0,0
757060,2017,10,0,0,0,0,0
757127,2017,10,0,0,0,0,0
757387,2017,10,0,0,0,0,0
757416,2017,10,0,0,0,0,0
757446,2017,10,0,0,0,0,0
757547,2017,10,0,0,0,0,0
757634,2017,10,0,0,0,0,0
757691,2017,10,0,0,0,0,0
757704,2017,10,0,0,0,0,0
757834,2017,10,0,0,0,0,0
757879,2017,10,0,0,0,0,0
758322,2017,10,0,0,0,0,0
758372,2017,10,0,0,0,0,0
758432,2017,10,0,0,0,0,0
758635,2017,10,0,0,0,0,0
758738,2017,10,0,0,0,0,0
758789,2017,10,0,0,0,0,0
758840,2017,10,0,0,0,0,0
758927,2017,10,0,0,0,0,0
759132,2017,10,0,0,0,0,0
759223,2017,10,0,0,0,0,0
759310,2017,10,0,0,0,0,0
759311,2017,10,0,0,0,0,0
759322,2017,10,0,0,0,0,0
759518,2017,10,0,0,0,0,0
759551,2017,10,0,0,0,0,0
760077,2017,10,0,0,0,0,0
760111,2017,10,0,0,0,0,0
760166,2017,10,0,0,0,0,0
760176,2017,10,0,0,0,0,0
760196,2017,10,0,0,0,0,0
760508,2017,10,0,0,0,0,0
760645,2017,10,0,0,0,0,0
760672,2017,10,0,0,0,0,0
760835,2017,10,0,0,0,0,0
760842,2017,10,0,0,0,0,0
760876,2017,10,0,0,0,0,0
760975,2017,10,0,0,0,0,0
761007,2017,10,0,0,0,0,0
761240,2017,10,0,0,0,0,0
761305,2017,10,0,0,0,0,0
761444,2017,10,0,0,0,0,0
761510,2017,10,0,0,0,0,0
761600,2017,10,0,0,0,0,0
761613,2017,10,0,0,0,0,0
275670,2018,1,0,0,0,466,84
762044,2017,10,0,0,0,0,0
762255,2017,10,0,0,0,0,0
762446,2017,10,0,0,0,0,0
762474,2017,10,0,0,0,0,0
762562,2017,10,0,0,0,0,0
762671,2017,10,0,0,0,0,0
762681,2017,10,0,0,0,0,0
762715,2017,10,0,0,0,0,0
762951,2017,10,0,0,0,0,0
762971,2017,10,0,0,0,0,0
762990,2017,10,0,0,0,0,0
762990,2017,10,0,0,0,0,0
472445,2017,2,0,0,0,483,87
763061,2017,10,0,0,0,0,0
763084,2017,10,0,0,0,0,0
763132,2017,10,0,0,0,0,0
763224,2017,10,0,0,0,0,0
472445,2017,7,0,0,0,0,0
472445,2017,9,0,0,0,0,0
763797,2017,10,0,0,0,0,0
763806,2017,10,0,0,0,0,0
764227,2017,10,0,0,0,0,0
764302,2017,10,0,0,0,0,0
764513,2017,10,0,0,0,0,0
764544,2017,10,0,0,0,0,0
764555,2017,10,0,0,0,0,0
764578,2017,10,0,0,0,0,0
764844,2017,10,0,0,0,0,0
765127,2017,10,0,0,0,0,0
765202,2017,10,0,0,0,0,0
765223,2017,10,0,0,0,0,0
765338,2017,10,0,0,0,0,0
765408,2017,10,0,0,0,0,0
765446,2017,10,0,0,0,0,0
765542,2017,10,0,0,0,0,0
765655,2017,10,0,0,0,0,0
765747,2017,10,0,0,0,0,0
765793,2017,10,0,0,0,0,0
765955,2017,10,0,0,0,0,0
765973,2017,10,0,0,0,0,0
766012,2017,10,0,0,0,0,0
766091,2017,10,0,0,0,0,0
766262,2017,10,0,0,0,0,0
472445,2017,10,0,0,0,0,0
472445,2017,11,0,0,0,0,0
766766,2017,10,0,0,0,0,0
766775,2017,10,0,0,0,0,0
766777,2017,10,0,0,0,0,0
766909,2017,10,0,0,0,0,0
767006,2017,10,0,0,0,0,0
767089,2017,10,0,0,0,0,0
767175,2017,10,0,0,0,0,0
472445,2017,12,0,0,0,0,0
767416,2017,10,0,0,0,0,0
767456,2017,10,0,0,0,0,0
767494,2017,10,0,0,0,0,0
767507,2017,10,0,0,0,0,0
767534,2017,10,0,0,0,0,0
767648,2017,10,0,0,0,0,0
767678,2017,10,0,0,0,0,0
767728,2017,10,0,0,0,0,0
767774,2017,10,0,0,0,0,0
767857,2017,10,0,0,0,0,0
767864,2017,10,0,0,0,0,0
767971,2017,10,0,0,0,0,0
768010,2017,10,0,0,0,0,0
768078,2017,10,0,0,0,0,0
768113,2017,10,0,0,0,0,0
768255,2017,10,0,0,0,0,0
768313,2017,10,0,0,0,0,0
768354,2017,10,0,0,0,0,0
768748,2017,10,0,0,0,0,0
768959,2017,10,0,0,0,0,0
472445,2018,1,0,0,0,0,0
769030,2017,10,0,0,0,0,0
769166,2017,10,0,0,0,0,0
769361,2017,10,0,0,0,0,0
769495,2017,10,0,0,0,0,0
769521,2017,10,0,0,0,0,0
769560,2017,10,0,0,0,0,0
769602,2017,10,0,0,0,0,0
769623,2017,10,0,0,0,0,0
769669,2017,10,0,0,0,0,0
769763,2017,10,0,0,0,0,0
472445,2018,2,0,0,0,0,0
770094,2017,10,0,0,0,0,0
472445,2018,3,0,0,0,0,0
770524,2017,10,0,0,0,0,0
770591,2017,10,0,0,0,0,0
770634,2017,10,0,0,0,0,0
770651,2017,10,0,0,0,0,0
770702,2017,10,0,0,0,0,0
472445,2018,4,0,0,0,0,0
472445,2018,5,0,0,0,0,0
771133,2017,10,0,0,0,0,0
771220,2017,10,0,0,0,0,0
771285,2017,10,0,0,0,0,0
771667,2017,10,0,0,0,0,0
771753,2017,10,0,0,0,0,0
771757,2017,10,0,0,0,0,0
771880,2017,10,0,0,0,0,0
439675,2017,4,0,0,0,505,91
472445,2018,6,0,0,0,0,0
771976,2017,10,0,0,0,0,0
772019,2017,10,0,0,0,0,0
472445,2018,7,0,0,0,0,0
772081,2017,10,0,0,0,0,0
772194,2017,10,0,0,0,0,0
772237,2017,10,0,0,0,0,0
772362,2017,10,0,0,0,0,0
772381,2017,10,0,0,0,0,0
772395,2017,10,0,0,0,0,0
772397,2017,10,0,0,0,0,0
772437,2017,10,0,0,0,0,0
772438,2017,10,0,0,0,0,0
772608,2017,10,0,0,0,0,0
772827,2017,10,0,0,0,0,0
773019,2017,10,0,0,0,0,0
773086,2017,10,0,0,0,0,0
773112,2017,10,0,0,0,0,0
773219,2017,10,0,0,0,0,0
773261,2017,10,0,0,0,0,0
773293,2017,10,0,0,0,0,0
773390,2017,10,0,0,0,0,0
773397,2017,10,0,0,0,0,0
472445,2018,8,0,0,0,0,0
773593,2017,10,0,0,0,0,0
773676,2017,10,0,0,0,0,0
472445,2018,9,0,0,0,0,0
773857,2017,10,0,0,0,0,0
773857,2017,10,0,0,0,0,0
773986,2017,10,0,0,0,0,0
774103,2017,10,0,0,0,0,0
774168,2017,10,0,0,0,0,0
774168,2017,10,0,0,0,0,0
774234,2017,10,0,0,0,0,0
774275,2017,10,0,0,0,0,0
774321,2017,10,0,0,0,0,0
774326,2017,10,0,0,0,0,0
127827,2017,11,0,0,0,486,87
774931,2017,10,0,0,0,0,0
775158,2017,10,0,0,0,0,0
775176,2017,10,0,0,0,0,0
775193,2017,10,0,0,0,0,0
775304,2017,10,0,0,0,0,0
775407,2017,10,0,0,0,0,0
472445,2018,10,0,0,0,0,0
472445,2018,11,0,0,0,0,0
775573,2017,10,0,0,0,0,0
775639,2017,10,0,0,0,0,0
775678,2017,10,0,0,0,0,0
472445,2018,12,0,0,0,0,0
776399,2017,10,0,0,0,0,0
776443,2017,10,0,0,0,0,0
776453,2017,10,0,0,0,0,0
776466,2017,10,0,0,0,0,0
776466,2017,10,0,0,0,0,0
776547,2017,10,0,0,0,0,0
776782,2017,10,0,0,0,0,0
776795,2017,10,0,0,0,0,0
776830,2017,10,0,0,0,0,0
776931,2017,10,0,0,0,0,0
777108,2017,10,0,0,0,0,0
777351,2017,10,0,0,0,0,0
777514,2017,10,0,0,0,0,0
777540,2017,10,0,0,0,0,0
777544,2017,10,0,0,0,0,0
777549,2017,10,0,0,0,0,0
777714,2017,10,0,0,0,0,0
777861,2017,10,0,0,0,0,0
777875,2017,10,0,0,0,0,0
778027,2017,10,0,0,0,0,0
778031,2017,10,0,0,0,0,0
